genome,MAG_ID,cluster,score
3300056864_25.fna,3300056864_25,447_1,80.64998439606734
3300054986_4.fna,3300054986_4,448_0,81.28752308406389
3300045996_118.fna,3300045996_118,449_0,58.284784659303455
3300075606_70.fna,3300075606_70,450_0,72.47795661195808
3300044673_10.fna,3300044673_10,451_0,69.55486760767795
3300057032_18.fna,3300057032_18,452_1,72.40139113508219
3300057055_42.fna,3300057055_42,453_0,66.88103247097371
3300082317_51.fna,3300082317_51,454_0,64.77420749954833
3300057055_147.fna,3300057055_147,455_1,70.59016640261443
3300056973_66.fna,3300056973_66,456_1,72.33015453837757
3300056905_202.fna,3300056905_202,457_0,55.59655936745988
3300056887_87.fna,3300056887_87,458_1,56.070898306897774
3300056901_137.fna,3300056901_137,459_1,57.33071736509899
3300082266_97.fna,3300082266_97,460_0,36.58735684437888
3300056887_154.fna,3300056887_154,461_0,51.08193844669245
3300057024_67.fna,3300057024_67,462_0,56.490046032350314
3300056885_123.fna,3300056885_123,463_0,62.20952703399908
3300057034_97.fna,3300057034_97,464_0,73.97744137785341
3300066818_2.fna,3300066818_2,465_0,91.49820358
3300066490_62.fna,3300066490_62,466_1,62.682417036144265
3300066485_85.fna,3300066485_85,467_1,69.61752122
3300066485_74.fna,3300066485_74,468_0,69.95578522179864
3300062712_6.fna,3300062712_6,469_0,74.12704188783913
3300066757_2.fna,3300066757_2,470_1,94.79559938
3300066758_5.fna,3300066758_5,471_1,97.68677823711758
3300042922_15.fna,3300042922_15,472_0,74.89713637831031
3300056889_52.fna,3300056889_52,473_1,60.03599161542597
3300056897_77.fna,3300056897_77,473_2,80.86775363291237
3300029981_5.fna,3300029981_5,474_1,84.94886236593526
3300034158_6.fna,3300034158_6,475_0,43.07184840431733
3300056793_5.fna,3300056793_5,476_0,98.96655747000116
3300050015_49.fna,3300050015_49,477_0,81.89841426506884
3300050123_2.fna,3300050123_2,478_0,76.83325109948518
3300050014_48.fna,3300050014_48,479_1,79.10149045774759
3300042923_21.fna,3300042923_21,480_0,91.17896160877434
3300042923_33.fna,3300042923_33,481_0,65.86631312
3300082266_41.fna,3300082266_41,482_0,51.70950907194443
3300056864_28.fna,3300056864_28,483_1,70.06451692867067
3300056900_42.fna,3300056900_42,484_1,77.76622698920009
3300056884_35.fna,3300056884_35,485_0,72.65117878988227
3300029998_4.fna,3300029998_4,486_1,91.63504204676994
3300029993_8.fna,3300029993_8,487_0,55.275286199372296
3300030687_11.fna,3300030687_11,488_0,61.03283649696062
3300050026_22.fna,3300050026_22,489_1,85.06343600220644
3300056889_75.fna,3300056889_75,490_0,65.42459039445377
3300072954_22.fna,3300072954_22,491_1,77.75460792457997
3300055361_18.fna,3300055361_18,492_0,28.649183789193927
3300037132_15.fna,3300037132_15,493_0,67.84227819460332
3300045051_170.fna,3300045051_170,494_0,69.39541213240737
3300044799_6.fna,3300044799_6,495_0,84.22090664862762
3300050015_32.fna,3300050015_32,496_0,79.22689977635814
3300078367_9.fna,3300078367_9,497_1,89.93853814139426
3300082506_35.fna,3300082506_35,497_2,92.44881228645653
3300060357_24.fna,3300060357_24,498_0,84.43334720151785
3300076623_6.fna,3300076623_6,499_0,68.32364960752885
3300031595_6.fna,3300031595_6,500_0,64.85026389
3300056809_37.fna,3300056809_37,501_0,92.97079503
3300042876_114.fna,3300042876_114,502_1,81.63686216116706
3300044673_76.fna,3300044673_76,503_0,89.76164012202916
3300042876_26.fna,3300042876_26,504_1,91.95271260200914
3300044712_321.fna,3300044712_321,505_0,80.80341698420011
3300042876_141.fna,3300042876_141,506_1,99.87442874863635
3300044673_44.fna,3300044673_44,507_0,68.24645340911165
3300050015_50.fna,3300050015_50,508_0,92.93037027349106
3300044673_77.fna,3300044673_77,509_0,91.21359558548426
3300045051_126.fna,3300045051_126,510_0,81.80986188756995
3300082212_77.fna,3300082212_77,511_0,86.09958921
3300048784_25.fna,3300048784_25,512_1,84.06061010981617
3300062837_55.fna,3300062837_55,513_0,84.29668754030786
3300076649_68.fna,3300076649_68,514_0,61.27812836792506
3300079385_86.fna,3300079385_86,515_0,44.389891296984494
3300079549_10.fna,3300079549_10,516_0,73.20306199251057
3300053710_26.fna,3300053710_26,517_0,72.81168450934102
3300082212_58.fna,3300082212_58,518_0,77.05297647248025
3300046727_10.fna,3300046727_10,519_1,64.56201577230848
3300046718_73.fna,3300046718_73,520_0,68.15911092273812
3300079526_71.fna,3300079526_71,521_0,59.202003222778686
3300066485_25.fna,3300066485_25,522_0,50.406320934939195
3300014326_8.fna,3300014326_8,523_0,59.33735985231093
3300063288_5.fna,3300063288_5,524_0,94.99084931411372
3300072780_63.fna,3300072780_63,525_1,102.65920627571258
3300072651_22.fna,3300072651_22,526_0,85.77492421037805
3300064013_3.fna,3300064013_3,527_1,85.00717876
3300063172_22.fna,3300063172_22,528_0,82.15271728515388
3300031565_18.fna,3300031565_18,529_1,99.91169277469946
3300056906_69.fna,3300056906_69,530_0,89.93080162480418
3300051196_79.fna,3300051196_79,531_0,75.91185632030384
3300021433_6.fna,3300021433_6,532_0,88.24743998650345
3300056884_118.fna,3300056884_118,533_0,60.72577492599788
3300056905_95.fna,3300056905_95,534_0,72.29509374378772
3300060291_78.fna,3300060291_78,535_0,84.34466033831882
3300056751_285.fna,3300056751_285,536_1,77.73539944137009
3300056676_153.fna,3300056676_153,537_1,78.47219825458313
3300050015_31.fna,3300050015_31,538_0,85.37516925045536
3300057044_119.fna,3300057044_119,539_1,44.027196510188645
3300057030_145.fna,3300057030_145,540_1,57.55295003080672
3300056903_114.fna,3300056903_114,540_2,42.494184045476175
3300036846_13.fna,3300036846_13,541_1,102.41808963895933
3300036846_11.fna,3300036846_11,542_0,88.88916676
3300066757_7.fna,3300066757_7,543_1,102.35745431111326
3300066759_2.fna,3300066759_2,544_0,96.42927872
3300026368_2.fna,3300026368_2,545_0,100.33071016060023
3300042923_125.fna,3300042923_125,546_0,73.29545340446536
3300081791_9.fna,3300081791_9,547_0,77.74468040688812
3300050132_21.fna,3300050132_21,548_1,90.4684832
3300073841_15.fna,3300073841_15,549_0,77.40807051558417
3300082211_90.fna,3300082211_90,550_0,87.14029044
3300050121_10.fna,3300050121_10,551_0,72.94386537585322
3300050123_15.fna,3300050123_15,552_0,80.05002075922616
3300050121_3.fna,3300050121_3,553_0,67.19772929019301
3300072118_3.fna,3300072118_3,554_1,92.51865394
3300050124_34.fna,3300050124_34,555_1,64.71779178595163
3300036879_12.fna,3300036879_12,556_1,86.26424437445948
3300050121_39.fna,3300050121_39,557_1,90.92834355447037
3300081534_72.fna,3300081534_72,558_0,86.44434383691542
3300050190_1.fna,3300050190_1,559_0,95.037419
3300036888_7.fna,3300036888_7,560_1,102.2969465671711
3300051166_6.fna,3300051166_6,561_0,92.93161963
3300037065_9.fna,3300037065_9,562_0,84.36218882608091
3300026366_1.fna,3300026366_1,563_0,59.106013855987314
3300075321_10.fna,3300075321_10,564_1,100.57815388214037
3300049718_37.fna,3300049718_37,565_1,95.65754897856336
3300057049_112.fna,3300057049_112,566_0,62.512886315967826
3300075494_46.fna,3300075494_46,567_0,79.86000907750383
3300020202_4.fna,3300020202_4,568_0,77.17980521081279
3300034004_6.fna,3300034004_6,569_0,84.25403724495382
3300044648_8.fna,3300044648_8,570_1,85.68339961252352
3300044648_53.fna,3300044648_53,571_0,38.606509773538264
3300045996_100.fna,3300045996_100,572_0,87.56042263921601
3300060673_26.fna,3300060673_26,573_1,81.21769504480534
3300065459_3.fna,3300065459_3,574_0,91.17514997831991
3300056902_86.fna,3300056902_86,575_1,82.51179342349288
3300056797_257.fna,3300056797_257,576_1,89.11642449276893
3300046615_19.fna,3300046615_19,577_0,81.04228698640871
3300063155_33.fna,3300063155_33,578_0,80.22682349820514
3300056749_152.fna,3300056749_152,579_1,80.34865002318853
3300063172_52.fna,3300063172_52,580_1,95.81126345847585
3300065078_105.fna,3300065078_105,581_0,82.22648891173631
3300030492_6.fna,3300030492_6,582_1,96.23240820739508
3300033406_16.fna,3300033406_16,583_0,97.77708506049656
3300060291_70.fna,3300060291_70,584_1,69.84373071756016
3300056905_119.fna,3300056905_119,585_0,70.36959202
3300057014_80.fna,3300057014_80,586_0,70.10690992292838
3300056973_148.fna,3300056973_148,587_1,86.32056892008295
3300057014_134.fna,3300057014_134,588_0,76.83121418559274
3300054961_29.fna,3300054961_29,589_1,98.68349532825239
3300054986_20.fna,3300054986_20,590_0,93.15576257
3300048768_22.fna,3300048768_22,591_0,93.92041490705553
3300055024_40.fna,3300055024_40,592_0,61.57874963093387
3300055024_53.fna,3300055024_53,593_0,83.93262122569773
3300057025_28.fna,3300057025_28,594_1,89.06215834369661
3300082211_1.fna,3300082211_1,595_1,71.54422850147573
3300037134_11.fna,3300037134_11,596_0,53.925582999830326
3300042439_4.fna,3300042439_4,597_0,72.52960316761852
3300054965_49.fna,3300054965_49,598_1,77.17430736
3300057029_71.fna,3300057029_71,599_1,84.00029651033965
3300057010_53.fna,3300057010_53,600_0,91.95497186784247
3300078584_11.fna,3300078584_11,601_0,90.12620912985123
3300039412_32.fna,3300039412_32,602_0,69.28509726826576
3300081966_1.fna,3300081966_1,603_0,66.85043536626621
3300073841_56.fna,3300073841_56,604_0,82.43253797926421
3300078418_57.fna,3300078418_57,605_0,84.11277507874387
3300062833_66.fna,3300062833_66,606_1,95.34669092026353
3300066484_25.fna,3300066484_25,607_0,77.82063600697552
3300032157_15.fna,3300032157_15,608_0,83.62613488420862
3300063180_140.fna,3300063180_140,609_0,63.279433431575455
3300072128_18.fna,3300072128_18,610_1,95.45140835739151
3300072654_69.fna,3300072654_69,611_1,101.35420629993256
3300042934_103.fna,3300042934_103,612_1,89.52379329052654
3300023065_8.fna,3300023065_8,613_1,89.51463726880816
3300023059_11.fna,3300023059_11,613_2,76.36158274523387
3300057003_140.fna,3300057003_140,614_1,71.42054059990575
3300057044_107.fna,3300057044_107,615_0,28.303293398235347
3300056896_72.fna,3300056896_72,616_1,82.29423694322712
3300056903_169.fna,3300056903_169,616_2,68.97461272390038
3300056899_40.fna,3300056899_40,617_1,68.43915608149628
3300056902_108.fna,3300056902_108,618_0,69.98991111208387
3300057004_74.fna,3300057004_74,619_0,67.84369519234248
3300060291_165.fna,3300060291_165,620_0,39.745070352909636
3300057016_61.fna,3300057016_61,621_1,76.37482345309985
3300018059_6.fna,3300018059_6,622_1,87.71363297
3300057004_101.fna,3300057004_101,623_1,67.87821606096972
3300057035_113.fna,3300057035_113,624_1,91.44663577025774
3300044799_7.fna,3300044799_7,625_1,95.92888712
3300044800_96.fna,3300044800_96,625_2,100.60940628956882
3300056887_95.fna,3300056887_95,626_0,52.54019266211619
3300075658_12.fna,3300075658_12,627_0,81.28080928
3300077675_92.fna,3300077675_92,628_0,88.1800314
3300017789_11.fna,3300017789_11,629_0,37.88998384837975
3300037129_8.fna,3300037129_8,630_0,75.25508598
3300072658_17.fna,3300072658_17,631_1,80.15056351528277
3300013306_46.fna,3300013306_46,632_0,76.59906761308318
3300046710_16.fna,3300046710_16,633_0,81.79676488660114
3300072128_43.fna,3300072128_43,634_1,95.83124108555646
3300079119_48.fna,3300079119_48,635_0,80.31962866
3300079509_181.fna,3300079509_181,636_0,54.25646883387549
3300052918_51.fna,3300052918_51,637_0,81.12601061384474
3300080028_186.fna,3300080028_186,638_0,71.8539305
3300046487_27.fna,3300046487_27,639_1,88.41696776521893
3300050033_69.fna,3300050033_69,640_1,99.51208538001542
3300075322_46.fna,3300075322_46,640_2,92.17808880071887
3300037076_11.fna,3300037076_11,641_0,90.23604424495711
3300050024_21.fna,3300050024_21,642_1,82.47965139632687
3300039412_26.fna,3300039412_26,643_0,51.41155404149931
3300037196_11.fna,3300037196_11,644_1,92.88893484145551
3300050025_48.fna,3300050025_48,645_0,52.78757579575227
3300052918_59.fna,3300052918_59,646_0,82.25324314785304
3300014152_10.fna,3300014152_10,647_0,96.75504259213457
3300072658_5.fna,3300072658_5,648_1,98.35687892225535
3300063167_4.fna,3300063167_4,649_1,97.64690571233807
3300079509_79.fna,3300079509_79,650_0,75.64670248720503
3300059578_18.fna,3300059578_18,651_0,93.40179773379613
3300062812_8.fna,3300062812_8,652_0,79.90025402151909
3300060318_38.fna,3300060318_38,653_0,97.46620384882414
3300075765_41.fna,3300075765_41,654_1,98.80298154600582
3300078367_58.fna,3300078367_58,654_2,83.85347510789377
3300048818_21.fna,3300048818_21,655_0,79.676924
3300050119_4.fna,3300050119_4,656_0,73.02721361077033
3300043251_17.fna,3300043251_17,657_0,89.55753903
3300078394_4.fna,3300078394_4,658_0,46.683318505641765
3300079119_9.fna,3300079119_9,659_0,92.16159249683794
3300044822_33.fna,3300044822_33,660_0,83.74560732
3300078359_120.fna,3300078359_120,661_0,86.38304590014899
3300079119_7.fna,3300079119_7,662_0,74.26238048038803
3300055484_42.fna,3300055484_42,663_1,70.43980143207753
3300044712_233.fna,3300044712_233,664_0,82.52831817017453
3300056901_19.fna,3300056901_19,665_1,86.45112928
3300045996_39.fna,3300045996_39,666_0,81.85295361
3300055461_39.fna,3300055461_39,667_1,74.32947375
3300076763_181.fna,3300076763_181,668_0,67.44585484913567
3300064096_106.fna,3300064096_106,669_0,80.38446353169702
3300049724_18.fna,3300049724_18,670_1,73.13785654205665
3300046710_22.fna,3300046710_22,671_0,61.75865687165612
3300060291_187.fna,3300060291_187,672_1,95.51492968170379
3300056889_62.fna,3300056889_62,673_0,53.878547644806325
3300055047_17.fna,3300055047_17,674_1,89.80200465418966
3300055048_1.fna,3300055048_1,675_0,74.85574990956637
3300055072_88.fna,3300055072_88,676_0,85.76316310375618
3300031566_44.fna,3300031566_44,677_0,91.64723051488428
3300072118_24.fna,3300072118_24,678_0,70.48897481219633
3300031712_12.fna,3300031712_12,679_0,57.06411915622357
3300037107_9.fna,3300037107_9,680_0,56.37256568607011
3300057003_29.fna,3300057003_29,681_0,71.76929886972665
3300031539_69.fna,3300031539_69,682_1,69.77061748374172
3300057013_169.fna,3300057013_169,683_0,64.20196973223611
3300072128_6.fna,3300072128_6,684_1,74.17647492276843
3300072652_18.fna,3300072652_18,685_1,77.91435092401788
3300072659_43.fna,3300072659_43,685_2,66.91372885
3300072654_62.fna,3300072654_62,686_0,73.94836327114484
3300072778_39.fna,3300072778_39,687_0,72.87071898375784
3300046710_4.fna,3300046710_4,688_1,90.78939739749522
3300031672_32.fna,3300031672_32,689_0,45.26557345320799
3300051187_4.fna,3300051187_4,690_0,68.72375250470905
3300064047_24.fna,3300064047_24,691_0,72.44103719
3300051191_2.fna,3300051191_2,692_0,75.89508102737467
3300072121_26.fna,3300072121_26,693_0,74.61908873373262
3300063180_147.fna,3300063180_147,694_0,63.29485461119201
3300050015_101.fna,3300050015_101,695_0,72.72661328899909
3300056906_99.fna,3300056906_99,696_0,75.09950087423736
3300057053_28.fna,3300057053_28,697_0,79.18443548303232
3300044798_23.fna,3300044798_23,698_0,73.29505374415702
3300044800_55.fna,3300044800_55,699_0,90.45594463260953
3300065473_65.fna,3300065473_65,700_0,73.84118283823939
3300066487_105.fna,3300066487_105,701_0,71.85657856775089
3300022893_2.fna,3300022893_2,702_0,68.19938066
3300066487_68.fna,3300066487_68,703_0,63.63320266065065
3300036859_20.fna,3300036859_20,704_0,76.08066585298458
3300044712_130.fna,3300044712_130,705_0,81.23323419355758
3300056883_10.fna,3300056883_10,706_0,97.35788024533286
3300060291_176.fna,3300060291_176,707_0,66.86194830136408
3300046505_55.fna,3300046505_55,708_1,87.62075273151245
3300046504_11.fna,3300046504_11,708_2,84.67578522179862
3300075935_33.fna,3300075935_33,709_0,78.45113929094778
3300031949_35.fna,3300031949_35,710_0,77.58574584511076
3300056887_134.fna,3300056887_134,711_0,73.26181677261539
3300038416_18.fna,3300038416_18,712_1,95.99528087457982
3300081534_49.fna,3300081534_49,712_2,81.24502571
3300044801_28.fna,3300044801_28,712_3,94.76462531
3300039412_28.fna,3300039412_28,712_4,93.77434271780571
3300031344_20.fna,3300031344_20,712_5,91.35210353
3300046686_15.fna,3300046686_15,712_6,82.09426987
3300037225_17.fna,3300037225_17,713_1,96.01568668
3300081534_70.fna,3300081534_70,713_2,92.65253059748467
3300049726_10.fna,3300049726_10,714_1,66.97868072228275
3300052918_26.fna,3300052918_26,714_2,94.88364451189547
3300048804_21.fna,3300048804_21,715_0,65.50416797792803
3300072980_41.fna,3300072980_41,716_1,90.73966599788452
3300069309_59.fna,3300069309_59,717_1,86.66461884504523
3300072952_11.fna,3300072952_11,718_0,86.41936880016753
3300072952_14.fna,3300072952_14,719_0,86.03209265843536
3300072952_17.fna,3300072952_17,720_0,90.83511737614468
3300036780_10.fna,3300036780_10,721_0,87.12883828252944
3300044718_7.fna,3300044718_7,722_0,91.23000462
3300072687_56.fna,3300072687_56,723_1,87.67597932221173
3300050655_10.fna,3300050655_10,724_0,92.26531220244459
3300066457_67.fna,3300066457_67,725_0,88.55417842237645
3300056977_196.fna,3300056977_196,726_1,90.16242876
3300063338_57.fna,3300063338_57,727_0,88.99697902042861
3300021067_4.fna,3300021067_4,728_1,91.18915141038738
3300044712_141.fna,3300044712_141,729_0,80.60570231741507
3300056896_68.fna,3300056896_68,730_0,62.48601460041396
3300062131_127.fna,3300062131_127,731_0,74.22238546814276
3300050035_5.fna,3300050035_5,732_1,102.69790919832393
3300031577_5.fna,3300031577_5,733_1,99.88513779256085
3300050239_12.fna,3300050239_12,734_1,97.42975619086424
3300032892_19.fna,3300032892_19,735_0,68.2240281
3300046654_4.fna,3300046654_4,736_1,79.61526276208151
3300031669_46.fna,3300031669_46,737_0,71.60799012533914
3300044712_160.fna,3300044712_160,738_0,73.56359323091837
3300046836_8.fna,3300046836_8,739_1,97.01597345148474
3300032157_18.fna,3300032157_18,740_0,84.00463166782305
3300018079_9.fna,3300018079_9,741_1,94.72232647714888
3300031949_44.fna,3300031949_44,742_0,67.78590425711411
3300072960_36.fna,3300072960_36,743_1,93.57925201829856
3300066484_69.fna,3300066484_69,744_0,77.52870727938108
3300036828_7.fna,3300036828_7,745_0,92.74829959276694
3300073834_10.fna,3300073834_10,746_0,69.96855182268507
3300012985_9.fna,3300012985_9,747_0,71.06073838977234
3300018082_7.fna,3300018082_7,748_0,72.14805989952649
3300056751_67.fna,3300056751_67,749_1,85.43981662
3300032770_18.fna,3300032770_18,750_0,88.63828547383025
